SECT_NAME,SECT_CODE,LIE_NAME,LIE_CODE,LI_NO,SDFKEY,SDFNAME
中正區,6300500,文祥里,6300500030,011,6300500030011,文祥里11鄰
中正區,6300500,文祥里,6300500030,012,6300500030012,文祥里12鄰
大安區,6300300,敦煌里,6300300053,003,6300300053003,敦煌里3鄰
大安區,6300300,光信里,6300300056,007,6300300056007,光信里7鄰
萬華區,6300700,華江里,6300700018,020,6300700018020,華江里20鄰
大安區,6300300,敦安里,6300300051,011,6300300051011,敦安里11鄰
大安區,6300300,和安里,6300300003,005,6300300003005,和安里5鄰
大安區,6300300,敦煌里,6300300053,009,6300300053009,敦煌里9鄰
大安區,6300300,敦安里,6300300051,001,6300300051001,敦安里1鄰
信義區,6300200,中興里,6300200004,004,6300200004004,中興里4鄰
信義區,6300200,松友里,6300200022,009,6300200022009,松友里9鄰
中正區,6300500,愛國里,6300500016,001,6300500016001,愛國里1鄰
大安區,6300300,敦煌里,6300300053,008,6300300053008,敦煌里8鄰
信義區,6300200,中興里,6300200004,002,6300200004002,中興里2鄰
萬華區,6300700,頂碩里,6300700011,002,6300700011002,頂碩里2鄰
萬華區,6300700,綠堤里,6300700017,015,6300700017015,綠堤里15鄰
萬華區,6300700,華江里,6300700018,012,6300700018012,華江里12鄰
大安區,6300300,龍圖里,6300300022,002,6300300022002,龍圖里2鄰
大安區,6300300,福住里,6300300017,003,6300300017003,福住里3鄰
中正區,6300500,南門里,6300500017,012,6300500017012,南門里12鄰
信義區,6300200,松隆里,6300200021,005,6300200021005,松隆里5鄰
信義區,6300200,景聯里,6300200034,001,6300200034001,景聯里1鄰
信義區,6300200,松友里,6300200022,015,6300200022015,松友里15鄰
信義區,6300200,景新里,6300200028,015,6300200028015,景新里15鄰
信義區,6300200,景新里,6300200028,017,6300200028017,景新里17鄰
大安區,6300300,義安里,6300300030,003,6300300030003,義安里3鄰
中正區,6300500,廈安里,6300500015,011,6300500015011,廈安里11鄰
中正區,6300500,廈安里,6300500015,009,6300500015009,廈安里9鄰
大安區,6300300,龍圖里,6300300022,010,6300300022010,龍圖里10鄰
中正區,6300500,廈安里,6300500015,007,6300500015007,廈安里7鄰
萬華區,6300700,和平里,6300700016,012,6300700016012,和平里12鄰
萬華區,6300700,和平里,6300700016,007,6300700016007,和平里7鄰
大安區,6300300,龍圖里,6300300022,020,6300300022020,龍圖里20鄰
大安區,6300300,龍圖里,6300300022,019,6300300022019,龍圖里19鄰
大安區,6300300,錦泰里,6300300020,005,6300300020005,錦泰里5鄰
萬華區,6300700,頂碩里,6300700011,019,6300700011019,頂碩里19鄰
信義區,6300200,三張里,6300200030,013,6300200030013,三張里13鄰
萬華區,6300700,頂碩里,6300700011,022,6300700011022,頂碩里22鄰
大安區,6300300,永康里,6300300018,001,6300300018001,永康里1鄰
中正區,6300500,忠勤里,6300500014,031,6300500014031,忠勤里31鄰
中正區,6300500,龍興里,6300500013,017,6300500013017,龍興里17鄰
中正區,6300500,龍興里,6300500013,011,6300500013011,龍興里11鄰
信義區,6300200,三犁里,6300200031,017,6300200031017,三犁里17鄰
大安區,6300300,龍雲里,6300300027,007,6300300027007,龍雲里7鄰
大安區,6300300,通安里,6300300032,020,6300300032020,通安里20鄰
大安區,6300300,通安里,6300300032,010,6300300032010,通安里10鄰
萬華區,6300700,綠堤里,6300700017,004,6300700017004,綠堤里4鄰
中正區,6300500,龍福里,6300500020,019,6300500020019,龍福里19鄰
中正區,6300500,新營里,6300500021,014,6300500021014,新營里14鄰
大安區,6300300,福住里,6300300017,013,6300300017013,福住里13鄰
萬華區,6300700,頂碩里,6300700011,025,6300700011025,頂碩里25鄰
萬華區,6300700,頂碩里,6300700011,029,6300700011029,頂碩里29鄰
大安區,6300300,錦泰里,6300300020,008,6300300020008,錦泰里8鄰
信義區,6300200,景聯里,6300200034,023,6300200034023,景聯里23鄰
大安區,6300300,臨江里,6300300033,004,6300300033004,臨江里4鄰
大安區,6300300,龍雲里,6300300027,019,6300300027019,龍雲里19鄰
大安區,6300300,義安里,6300300030,019,6300300030019,義安里19鄰
大安區,6300300,義安里,6300300030,020,6300300030020,義安里20鄰
中正區,6300500,忠勤里,6300500014,027,6300500014027,忠勤里27鄰
大安區,6300300,龍圖里,6300300022,012,6300300022012,龍圖里12鄰
大安區,6300300,通化里,6300300031,022,6300300031022,通化里22鄰
大安區,6300300,錦安里,6300300016,003,6300300016003,錦安里3鄰
大安區,6300300,新龍里,6300300023,018,6300300023018,新龍里18鄰
中正區,6300500,忠勤里,6300500014,014,6300500014014,忠勤里14鄰
大安區,6300300,全安里,6300300035,014,6300300035014,全安里14鄰
萬華區,6300700,新安里,6300700021,005,6300700021005,新安里5鄰
大安區,6300300,龍安里,6300300015,010,6300300015010,龍安里10鄰
中正區,6300500,南福里,6300500019,015,6300500019015,南福里15鄰
萬華區,6300700,新忠里,6300700013,013,6300700013013,新忠里13鄰
萬華區,6300700,新忠里,6300700013,019,6300700013019,新忠里19鄰
大安區,6300300,龍雲里,6300300027,008,6300300027008,龍雲里8鄰
大安區,6300300,錦華里,6300300021,008,6300300021008,錦華里8鄰
大安區,6300300,錦安里,6300300016,004,6300300016004,錦安里4鄰
大安區,6300300,錦華里,6300300021,001,6300300021001,錦華里1鄰
大安區,6300300,群英里,6300300037,020,6300300037020,群英里20鄰
大安區,6300300,龍泉里,6300300012,003,6300300012003,龍泉里3鄰
信義區,6300200,雙和里,6300200036,003,6300200036003,雙和里3鄰
大安區,6300300,古莊里,6300300014,007,6300300014007,古莊里7鄰
中正區,6300500,網溪里,6300500007,009,6300500007009,網溪里9鄰
信義區,6300200,惠安里,6300200029,025,6300200029025,惠安里25鄰
大安區,6300300,臥龍里,6300300039,007,6300300039007,臥龍里7鄰
萬華區,6300700,壽德里,6300700030,001,6300700030001,壽德里1鄰
萬華區,6300700,興德里,6300700031,012,6300700031012,興德里12鄰
大安區,6300300,黎和里,6300300048,016,6300300048016,黎和里16鄰
文山區,6300800,萬盛里,6300800012,011,6300800012011,萬盛里11鄰
文山區,6300800,萬美里,6300800039,012,6300800039012,萬美里12鄰
文山區,6300800,興昌里,6300800022,004,6300800022004,興昌里4鄰
文山區,6300800,興泰里,6300800021,011,6300800021011,興泰里11鄰
文山區,6300800,萬盛里,6300800012,009,6300800012009,萬盛里9鄰
文山區,6300800,興旺里,6300800020,019,6300800020019,興旺里19鄰
文山區,6300800,萬年里,6300800010,009,6300800010009,萬年里9鄰
文山區,6300800,萬和里,6300800011,004,6300800011004,萬和里4鄰
文山區,6300800,萬和里,6300800011,001,6300800011001,萬和里1鄰
文山區,6300800,興泰里,6300800021,010,6300800021010,興泰里10鄰
文山區,6300800,興昌里,6300800022,020,6300800022020,興昌里20鄰
文山區,6300800,萬和里,6300800011,005,6300800011005,萬和里5鄰
文山區,6300800,萬美里,6300800039,029,6300800039029,萬美里29鄰
文山區,6300800,博嘉里,6300800034,013,6300800034013,博嘉里13鄰
文山區,6300800,興旺里,6300800020,007,6300800020007,興旺里7鄰
文山區,6300800,興昌里,6300800022,005,6300800022005,興昌里5鄰
文山區,6300800,興旺里,6300800020,006,6300800020006,興旺里6鄰
文山區,6300800,興旺里,6300800020,016,6300800020016,興旺里16鄰
文山區,6300800,萬盛里,6300800012,015,6300800012015,萬盛里15鄰
文山區,6300800,萬盛里,6300800012,019,6300800012019,萬盛里19鄰
文山區,6300800,興昌里,6300800022,004,6300800022004,興昌里4鄰
文山區,6300800,萬盛里,6300800012,017,6300800012017,萬盛里17鄰
文山區,6300800,萬盛里,6300800012,016,6300800012016,萬盛里16鄰
文山區,6300800,萬盛里,6300800012,010,6300800012010,萬盛里10鄰
文山區,6300800,萬盛里,6300800012,018,6300800012018,萬盛里18鄰
文山區,6300800,興旺里,6300800020,005,6300800020005,興旺里5鄰
文山區,6300800,萬美里,6300800039,028,6300800039028,萬美里28鄰
文山區,6300800,興旺里,6300800020,017,6300800020017,興旺里17鄰
文山區,6300800,興旺里,6300800020,023,6300800020023,興旺里23鄰
文山區,6300800,萬盛里,6300800012,014,6300800012014,萬盛里14鄰
文山區,6300800,萬美里,6300800039,003,6300800039003,萬美里3鄰
文山區,6300800,博嘉里,6300800034,020,6300800034020,博嘉里20鄰
文山區,6300800,興邦里,6300800042,018,6300800042018,興邦里18鄰
文山區,6300800,萬和里,6300800011,006,6300800011006,萬和里6鄰
文山區,6300800,萬盛里,6300800012,020,6300800012020,萬盛里20鄰
文山區,6300800,興昌里,6300800022,006,6300800022006,興昌里6鄰
文山區,6300800,博嘉里,6300800034,004,6300800034004,博嘉里4鄰
文山區,6300800,興邦里,6300800042,011,6300800042011,興邦里11鄰
文山區,6300800,萬和里,6300800011,010,6300800011010,萬和里10鄰
文山區,6300800,萬和里,6300800011,009,6300800011009,萬和里9鄰
文山區,6300800,興旺里,6300800020,002,6300800020002,興旺里2鄰
文山區,6300800,興邦里,6300800042,009,6300800042009,興邦里9鄰
文山區,6300800,萬祥里,6300800008,009,6300800008009,萬祥里9鄰
文山區,6300800,萬美里,6300800039,016,6300800039016,萬美里16鄰
文山區,6300800,萬祥里,6300800008,003,6300800008003,萬祥里3鄰
文山區,6300800,萬年里,6300800010,020,6300800010020,萬年里20鄰
文山區,6300800,萬盛里,6300800012,013,6300800012013,萬盛里13鄰
文山區,6300800,興光里,6300800014,003,6300800014003,興光里3鄰
文山區,6300800,興邦里,6300800042,006,6300800042006,興邦里6鄰
文山區,6300800,萬隆里,6300800009,007,6300800009007,萬隆里7鄰
文山區,6300800,興豐里,6300800013,008,6300800013008,興豐里8鄰
文山區,6300800,萬祥里,6300800008,014,6300800008014,萬祥里14鄰
文山區,6300800,萬祥里,6300800008,017,6300800008017,萬祥里17鄰
文山區,6300800,興業里,6300800017,009,6300800017009,興業里9鄰
文山區,6300800,萬隆里,6300800009,018,6300800009018,萬隆里18鄰
文山區,6300800,興得里,6300800016,011,6300800016011,興得里11鄰
文山區,6300800,興豐里,6300800013,007,6300800013007,興豐里7鄰
文山區,6300800,興安里,6300800018,005,6300800018005,興安里5鄰
文山區,6300800,萬隆里,6300800009,016,6300800009016,萬隆里16鄰
文山區,6300800,萬隆里,6300800009,017,6300800009017,萬隆里17鄰
文山區,6300800,萬有里,6300800007,007,6300800007007,萬有里7鄰
文山區,6300800,萬芳里,6300800033,015,6300800033015,萬芳里15鄰
文山區,6300800,景仁里,6300800005,011,6300800005011,景仁里11鄰
文山區,6300800,興豐里,6300800013,009,6300800013009,興豐里9鄰
文山區,6300800,興業里,6300800017,019,6300800017019,興業里19鄰
文山區,6300800,萬隆里,6300800009,027,6300800009027,萬隆里27鄰
文山區,6300800,博嘉里,6300800034,021,6300800034021,博嘉里21鄰
文山區,6300800,景仁里,6300800005,010,6300800005010,景仁里10鄰
文山區,6300800,興福里,6300800019,017,6300800019017,興福里17鄰
文山區,6300800,興得里,6300800016,019,6300800016019,興得里19鄰
文山區,6300800,興得里,6300800016,024,6300800016024,興得里24鄰
文山區,6300800,興安里,6300800018,002,6300800018002,興安里2鄰
文山區,6300800,景仁里,6300800005,015,6300800005015,景仁里15鄰
文山區,6300800,興豐里,6300800013,006,6300800013006,興豐里6鄰
文山區,6300800,萬隆里,6300800009,024,6300800009024,萬隆里24鄰
文山區,6300800,興安里,6300800018,025,6300800018025,興安里25鄰
文山區,6300800,興得里,6300800016,015,6300800016015,興得里15鄰
文山區,6300800,萬隆里,6300800009,025,6300800009025,萬隆里25鄰
文山區,6300800,興得里,6300800016,006,6300800016006,興得里6鄰
文山區,6300800,博嘉里,6300800034,008,6300800034008,博嘉里8鄰
文山區,6300800,興安里,6300800018,024,6300800018024,興安里24鄰
文山區,6300800,景仁里,6300800005,009,6300800005009,景仁里9鄰
文山區,6300800,萬有里,6300800007,019,6300800007019,萬有里19鄰
文山區,6300800,興業里,6300800017,013,6300800017013,興業里13鄰
文山區,6300800,興安里,6300800018,018,6300800018018,興安里18鄰
文山區,6300800,萬有里,6300800007,018,6300800007018,萬有里18鄰
文山區,6300800,興業里,6300800017,020,6300800017020,興業里20鄰
文山區,6300800,景仁里,6300800005,008,6300800005008,景仁里8鄰
文山區,6300800,興得里,6300800016,004,6300800016004,興得里4鄰
文山區,6300800,興福里,6300800019,013,6300800019013,興福里13鄰
文山區,6300800,興安里,6300800018,026,6300800018026,興安里26鄰
文山區,6300800,興家里,6300800015,006,6300800015006,興家里6鄰
文山區,6300800,興家里,6300800015,007,6300800015007,興家里7鄰
文山區,6300800,興得里,6300800016,018,6300800016018,興得里18鄰
文山區,6300800,萬芳里,6300800033,001,6300800033001,萬芳里1鄰
文山區,6300800,景東里,6300800002,019,6300800002019,景東里19鄰
文山區,6300800,景東里,6300800002,013,6300800002013,景東里13鄰
文山區,6300800,興家里,6300800015,013,6300800015013,興家里13鄰
文山區,6300800,景慶里,6300800004,010,6300800004010,景慶里10鄰
文山區,6300800,木柵里,6300800027,024,6300800027024,木柵里24鄰
文山區,6300800,華興里,6300800024,014,6300800024014,華興里14鄰
文山區,6300800,萬興里,6300800035,007,6300800035007,萬興里7鄰
文山區,6300800,景行里,6300800001,003,6300800001003,景行里3鄰
文山區,6300800,明興里,6300800026,002,6300800026002,明興里2鄰
文山區,6300800,明興里,6300800026,004,6300800026004,明興里4鄰
文山區,6300800,明興里,6300800026,008,6300800026008,明興里8鄰
文山區,6300800,木柵里,6300800027,017,6300800027017,木柵里17鄰
文山區,6300800,華興里,6300800024,004,6300800024004,華興里4鄰
文山區,6300800,明興里,6300800026,019,6300800026019,明興里19鄰
文山區,6300800,萬興里,6300800035,018,6300800035018,萬興里18鄰
文山區,6300800,萬興里,6300800035,019,6300800035019,萬興里19鄰
文山區,6300800,木柵里,6300800027,022,6300800027022,木柵里22鄰
文山區,6300800,景美里,6300800003,003,6300800003003,景美里3鄰
文山區,6300800,木柵里,6300800027,016,6300800027016,木柵里16鄰
文山區,6300800,華興里,6300800024,002,6300800024002,華興里2鄰
文山區,6300800,萬興里,6300800035,008,6300800035008,萬興里8鄰
文山區,6300800,華興里,6300800024,023,6300800024023,華興里23鄰
文山區,6300800,明興里,6300800026,028,6300800026028,明興里28鄰
文山區,6300800,明興里,6300800026,029,6300800026029,明興里29鄰
文山區,6300800,景行里,6300800001,022,6300800001022,景行里22鄰
文山區,6300800,木柵里,6300800027,023,6300800027023,木柵里23鄰
文山區,6300800,景美里,6300800003,002,6300800003002,景美里2鄰
文山區,6300800,景美里,6300800003,004,6300800003004,景美里4鄰
文山區,6300800,明興里,6300800026,006,6300800026006,明興里6鄰
文山區,6300800,木柵里,6300800027,031,6300800027031,木柵里31鄰
文山區,6300800,木新里,6300800028,004,6300800028004,木新里4鄰
文山區,6300800,政大里,6300800040,010,6300800040010,政大里10鄰
文山區,6300800,試院里,6300800023,021,6300800023021,試院里21鄰
文山區,6300800,華興里,6300800024,026,6300800024026,華興里26鄰
文山區,6300800,萬興里,6300800035,005,6300800035005,萬興里5鄰
文山區,6300800,明義里,6300800025,008,6300800025008,明義里8鄰
文山區,6300800,木新里,6300800028,003,6300800028003,木新里3鄰
文山區,6300800,試院里,6300800023,022,6300800023022,試院里22鄰
文山區,6300800,木柵里,6300800027,033,6300800027033,木柵里33鄰
文山區,6300800,萬興里,6300800035,005,6300800035005,萬興里5鄰
文山區,6300800,明義里,6300800025,020,6300800025020,明義里20鄰
文山區,6300800,木柵里,6300800027,032,6300800027032,木柵里32鄰
文山區,6300800,試院里,6300800023,028,6300800023028,試院里28鄰
文山區,6300800,明義里,6300800025,019,6300800025019,明義里19鄰
文山區,6300800,明義里,6300800025,010,6300800025010,明義里10鄰
文山區,6300800,試院里,6300800023,020,6300800023020,試院里20鄰
